"","Gene_Symbol","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25","s26","s27","s28","s29","s30"
"31356","ENSG00000161939",0,0,1,1,0,0,0,2,0,0,0,2,0,1,4,0,0,0,2,5,0,0,5,0,0,0,0,1,0,0
"31357","ENSG00000135828",998,696,724,29,87,131,92,3,291,1299,543,225,25,76,24,0,0,465,619,1438,0,206,668,1913,2037,713,544,396,324,207
"31358","ENSG00000026297",4863,4195,3591,4333,4209,2807,1860,117,4636,7548,4395,11481,213,205,637,838,1137,4176,3086,7464,539,3583,3629,5670,5327,7569,8110,2974,3417,4219
"31359","ENSG00000172602",460,544,120,150,168,1140,32,1,96,569,353,248,3,5,9,0,377,518,471,57,25,4,368,326,133,316,334,393,360,813
"31360","ENSG00000108830",2,5,2,0,11,0,0,0,7,26,2,47,0,1,0,0,0,7,3,7,0,1,2,5,3,5,3,5,18,30
"31361","ENSG00000115963",0,1,0,1,0,2,0,0,0,1,0,2,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
"31362","ENSG00000022840",10012,7541,4726,1280,1215,5673,903,140,4589,9834,2806,6069,344,244,542,192,5,6127,4166,8993,474,6527,6414,17301,7562,7940,10354,6057,5548,12525
"31363","ENSG00000239305",5132,2764,657,237,107,1073,137,99,557,3186,621,440,49,42,60,1,56,624,1310,891,2,724,2531,4327,1087,1688,1732,1667,828,1697
"31364","ENSG00000249884",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31366","ENSG00000123091",2707,2979,916,286,181,1684,140,30,1004,2391,914,940,49,238,82,461,62,1807,1706,2599,0,1242,2422,4414,2813,2096,2624,2545,1132,2052
"31367","ENSG00000157450",1908,1738,249,151,120,465,71,2,479,1588,912,471,75,28,64,0,0,893,1254,1440,0,512,1869,3072,1216,1803,2253,1521,665,1309
"31368","ENSG00000128482",54,66,3,18,20,19,13,0,40,32,47,56,0,0,3,1,0,29,54,25,0,0,62,43,17,98,68,66,48,16
"31369","ENSG00000125352",1123,1053,1264,353,163,855,146,4,754,1412,1032,707,0,0,9,10,0,2096,773,775,0,585,1134,956,710,1075,1396,815,647,1462
"31370","ENSG00000139797",0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,0,1,1,0,0
"31371","ENSG00000124226",2793,2471,1832,305,324,1186,356,38,1085,2966,1057,749,15,17,52,0,54,1675,1668,2027,0,1983,1643,2355,5122,1810,1819,1345,1056,3412
"31372","ENSG00000265491",1023,1294,414,257,187,516,89,31,401,988,360,514,54,166,80,167,1,701,829,761,2,536,822,760,1321,553,619,577,459,2167
"31374","ENSG00000137522",364,317,224,13,92,97,65,0,192,480,218,189,8,0,6,3,0,564,274,229,0,175,400,297,157,279,412,231,203,412
"31375","ENSG00000133874",789,859,764,134,111,240,135,2,490,1667,289,547,37,46,75,833,0,503,503,633,120,593,594,1157,512,643,763,439,617,651
"31376","ENSG00000164068",1530,1628,1272,55,254,1256,206,42,771,1411,1297,738,53,171,95,1,1,2017,1173,1664,104,1488,1631,1503,679,1954,2398,1172,1458,1442
"31377","ENSG00000101695",873,1330,280,1942,973,373,63,0,267,1294,301,125,45,184,37,29,2,686,915,601,90,206,667,576,121,403,521,488,460,1734
"31378","ENSG00000070423",1576,1756,2191,536,930,2578,319,126,1199,1728,1884,1536,156,121,209,558,112,2876,1565,1571,180,1712,1900,839,603,2064,2771,1442,1814,3749
"31379","ENSG00000261192",53,41,30,9,3,13,11,2,7,33,70,16,4,2,0,0,0,54,11,13,0,6,30,13,32,54,78,30,21,158
"31380","ENSG00000133135",1,0,0,1,0,1,0,4,0,1,0,0,4,1,5,0,0,1,2,2,0,1,0,1,0,2,0,1,2,0
"31381","ENSG00000082996",1572,1839,858,130,122,160,182,0,729,2452,458,434,1,18,1,0,76,397,1051,4487,98,1495,1716,5654,9334,1500,1673,1039,610,811
"31382","ENSG00000113269",3599,3246,2359,996,750,366,498,10,3124,5027,678,2410,11,69,68,14,1,1207,2173,9838,299,3560,4230,7697,6919,2646,3555,3097,2472,4268
"31383","ENSG00000188050",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"31384","ENSG00000181481",711,481,587,54,181,227,41,1,351,660,197,393,4,73,43,2,1,443,418,1429,0,957,660,1067,671,464,660,549,491,764
"31385","ENSG00000134758",1225,1323,293,181,66,367,59,1,326,1612,350,339,2,75,27,0,102,180,858,930,0,4,1363,2826,1638,776,618,762,262,720
"31387","ENSG00000170881",2078,2896,742,368,124,721,162,15,761,2669,618,568,3,0,51,3,9,1181,1841,1763,87,364,2163,3386,3021,1564,1707,1520,1087,1618
"31389","ENSG00000013561",219,266,79,154,20,5,5,0,117,230,95,96,1,1,5,3,1,208,237,247,0,0,347,275,87,110,128,139,71,104
"31390","ENSG00000110315",1441,1647,443,720,286,232,73,0,591,1291,434,668,0,1,27,185,650,253,655,1610,0,999,1161,2515,1253,1235,1551,847,509,489
"31391","ENSG00000151692",698,541,227,7,11,140,60,81,117,666,445,111,27,4,13,0,1,596,572,197,2,363,617,574,833,692,649,314,312,320
"31393","ENSG00000137393",1626,1045,603,14,71,13,87,22,432,1078,411,522,1,56,265,123,0,282,552,1720,0,666,1206,2592,2565,1010,864,697,322,2556
"31394","ENSG00000145860",2331,2284,773,1754,2149,876,272,19,1108,2817,1023,1592,37,23,146,1277,1812,1103,1521,2864,164,1668,2086,4493,2412,1461,1943,1289,1025,1890
"31395","ENSG00000118518",897,553,174,44,0,64,34,0,242,881,231,135,22,3,5,1,0,194,632,1427,126,0,800,1139,512,395,463,323,213,388
"31396","ENSG00000235631",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"31397","ENSG00000163162",8094,7628,3299,2440,3064,649,886,148,3298,11666,912,2693,157,563,438,799,36,1349,5617,13088,307,2428,5401,20492,14749,6572,7903,5490,4163,3853
"31398","ENSG00000170153",4,2,1,1,3,0,0,28,6,0,3,4,5,4,4,2,1,0,4,6,0,3,8,1,0,9,1,7,5,3
"31399","ENSG00000179580",8,2,53,1,37,62,10,0,7,40,8,0,2,0,0,0,0,27,6,0,0,0,1,5,7,20,1,3,4,2
"31400","ENSG00000176641",52,33,0,1,4,13,0,0,0,3,9,4,0,1,3,0,0,11,17,5,0,0,14,13,1,6,12,7,9,10
"31401","ENSG00000141576",983,926,523,294,466,712,160,117,259,1060,520,246,109,107,24,835,197,1013,748,569,108,631,422,341,239,599,745,424,1409,1077
"31402","ENSG00000267128",10,3,29,0,13,0,0,1,9,7,2,17,0,0,0,0,0,56,1,6,0,2,11,3,5,24,0,10,7,5
"31404","ENSG00000158717",6685,8043,6012,1255,1763,2421,953,1286,6072,4441,7218,11014,400,814,905,486,247,6610,5038,6191,594,8021,7390,7041,2188,10430,12053,5976,7625,9707
"31405","ENSG00000108523",4183,4553,6210,4372,3205,2815,1253,562,4252,7181,4054,7645,62,363,95,1104,51,9423,2631,4820,27,8158,4397,4782,7172,7676,8579,4462,5795,6507
"31406","ENSG00000163961",945,880,297,111,48,313,94,67,267,1168,400,288,8,237,212,5,477,759,911,491,151,695,699,766,372,682,859,546,616,1074
"31407","ENSG00000166439",1850,1585,910,146,150,278,120,94,626,1459,648,426,2,105,88,5,2,676,1220,1128,0,382,1800,2542,1925,1614,2185,1040,479,1532
"31408","ENSG00000132972",10,2,0,0,0,1,0,1,0,24,1,1,0,0,0,0,0,0,1,1,0,231,0,0,0,9,1,1,0,1
"31409","ENSG00000120925",188,231,130,89,111,98,37,1,54,167,97,123,3,10,1,0,86,136,171,255,0,169,194,152,94,104,139,124,40,47
"31410","ENSG00000145428",18,26,0,0,10,53,2,0,5,8,15,9,5,1,1,0,0,1,19,28,0,0,18,21,5,6,1,4,8,19
"31411","ENSG00000164197",0,3,1,2,1,0,1,2,1,0,0,2,1,1,2,0,0,0,0,1,0,2,0,0,0,0,1,6,0,1
"31412","ENSG00000168894",995,1170,1082,2667,1553,471,237,0,959,1510,421,1295,25,36,75,1292,629,1063,655,1810,423,1519,1001,1105,4115,1120,1178,724,1209,2321
"31413","ENSG00000180537",2,1,0,2,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,2,0,0,0,0,1,0,3,2,0,3
"31414","ENSG00000165188",2,1,48,1,2,0,0,0,1,0,0,4,2,1,0,0,0,0,1,0,0,2,2,0,1,0,2,5,7,3
"31415","ENSG00000138942",761,782,658,89,243,56,73,33,280,883,352,331,0,0,37,0,0,414,574,655,0,442,733,1137,894,694,740,396,614,1577
"31417","ENSG00000178828",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"31418","ENSG00000168159",1775,1829,3031,674,1442,2521,544,267,1640,4245,1574,2097,159,47,186,385,2,4509,1622,2042,371,2063,1688,1185,1014,1896,2430,1458,3426,3064
"31419","ENSG00000034677",4356,3847,559,48,16,739,62,19,608,1789,1119,334,8,58,41,19,14,884,2251,1927,46,717,2771,3786,1600,1972,1903,1783,469,2685
"31420","ENSG00000116514",9836,7995,4832,1205,1371,1057,862,59,4304,8783,2194,4074,476,217,312,3,145,1812,2152,4299,644,1933,4964,12383,19060,9751,8684,6637,3387,13645
"31423","ENSG00000121481",235,334,151,21,26,91,14,1,109,430,174,99,0,0,6,0,0,126,196,410,0,243,330,477,210,179,185,142,86,184
"31424","ENSG00000155827",1012,1034,700,169,157,280,132,0,501,1336,703,349,13,2,98,10,0,955,825,1415,0,1132,1170,1338,1050,731,821,751,443,578
"31425","ENSG00000158286",128,126,103,136,1,93,5,39,39,54,221,69,3,4,4,1,0,97,131,72,0,4,86,57,13,139,154,64,76,40
"31426","ENSG00000212864",41,45,41,36,247,154,7,0,54,67,79,220,4,0,6,126,225,335,41,157,0,362,40,124,20,49,156,117,81,37
"31427","ENSG00000178222",36,51,9,2,0,28,1,5,13,10,14,9,3,2,4,0,1,83,27,27,1,2,28,18,3,16,14,24,21,31
"31428","ENSG00000173821",44782,38719,27404,3080,3257,7127,2450,4071,10649,23692,26944,11417,1870,3619,4971,3607,2419,25871,42470,20854,1221,22635,37101,50807,114085,54232,43375,22789,15497,30412
"31429","ENSG00000167257",642,704,495,21,65,284,77,9,303,550,568,312,26,1,22,0,31,834,497,591,212,647,656,390,297,594,603,454,344,501
"31430","ENSG00000099999",139,134,64,41,57,77,20,132,56,146,165,23,6,0,8,28,2,205,118,207,0,266,144,128,19,126,211,117,104,210
"31431","ENSG00000011275",3585,3892,2785,781,1020,2799,444,150,1396,3525,2850,1900,90,166,154,98,122,2897,2605,2034,398,1743,3926,2679,889,3050,4639,2686,1717,4253
"31432","ENSG00000237738",9,20,57,0,44,12,13,0,13,48,11,24,0,0,2,73,0,0,2,1,0,195,1,12,0,12,18,10,3,3
"31433","ENSG00000196204",362,403,506,19,91,349,107,0,125,433,455,325,9,3,6,0,0,587,253,302,254,701,364,316,206,349,432,283,264,557
"31434","ENSG00000146373",117,67,13,1,9,8,8,1,38,68,77,4,2,0,8,7,1,9,81,181,0,26,133,145,159,53,69,63,21,124
"31437","ENSG00000187147",2180,2832,1559,239,334,932,299,242,1301,2709,2004,1558,32,144,101,68,1,3592,2137,3028,82,2769,2960,2055,889,2017,2628,2029,1994,4418
"31438","ENSG00000189051",127,70,10,6,48,10,2,1,36,63,47,65,0,1,15,3,2,14,11,19,0,3,32,29,33,98,74,50,71,17
"31439","ENSG00000237330",0,1,1,0,2,0,0,1,0,2,3,14,1,0,2,2,0,9,1,2,0,1,1,2,0,0,2,3,2,0
"31440","ENSG00000233198",244,68,55,643,633,1205,14,103,744,241,41,927,8,37,106,88,913,609,309,86,283,213,85,86,253,22,101,2421,749,595
"31441","ENSG00000101236",8066,5519,5212,23951,6683,693,1103,40,3877,7670,2091,4917,88,615,438,1121,1744,1529,2898,9628,346,3753,4948,20667,15866,11009,13391,6001,5047,5854
"31442","ENSG00000163481",283,332,441,99,243,340,99,0,250,377,470,626,40,0,12,51,0,809,365,434,4,601,313,244,193,467,440,301,165,516
"31443","ENSG00000173456",415,525,960,184,562,300,247,0,483,1205,524,757,44,20,12,1,32,1647,494,618,1,722,647,459,325,552,740,512,939,1222
"31445","ENSG00000092098",699,927,1374,552,447,360,209,75,676,893,1110,987,60,242,165,0,0,1589,860,1048,0,1534,929,1072,1039,1857,2051,674,631,2038
"31446","ENSG00000105982",9,4,0,0,0,1,4,8,0,10,5,0,0,1,1,0,0,3,1,3,0,1,6,2,0,3,1,6,0,6
"31447","ENSG00000170633",1241,1051,811,368,210,391,176,41,485,1859,569,296,0,119,33,0,1,916,692,1068,225,717,962,1306,873,803,909,556,749,1146
"31448","ENSG00000137075",3227,2714,700,38,121,632,108,0,538,1779,1193,518,22,84,32,0,0,957,2001,1630,0,579,2104,3028,1475,1727,2237,1815,678,1774
"31449","ENSG00000204618",0,1,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,4,0,0,0,3,0,0,0,1,1,2,0,0
"31450","ENSG00000063978",2733,3237,1458,141,138,967,188,9,1037,3403,1338,702,8,207,120,323,10,2109,2024,2288,119,2658,3181,3299,1498,2447,3153,1891,2627,7110
"31451","ENSG00000103549",3397,4932,7139,2758,2931,2058,1670,772,4606,6573,2970,8109,416,336,561,448,186,6110,2784,5222,344,7062,4531,6695,3680,7460,8716,4292,5095,7319
"31452","ENSG00000181852",1040,874,998,138,144,127,167,0,540,1279,514,383,1,0,15,2,0,1408,715,1323,0,329,877,1201,964,891,1366,684,573,1347
"31453","ENSG00000108375",56,91,17,4,15,13,8,1,30,13,35,24,0,0,0,0,0,81,50,20,0,156,61,31,6,83,116,67,47,69
"31454","ENSG00000146083",5212,6347,5591,993,561,3038,1049,949,4149,7070,7675,6781,437,861,1060,175,241,10585,5801,10089,409,8163,7152,8318,2641,10582,12982,7305,9086,6666
"31455","ENSG00000204308",542,501,569,357,370,465,201,20,502,879,648,653,0,94,31,0,515,1294,338,370,127,1569,387,373,443,467,584,353,453,1027
"31457","ENSG00000127870",648,1078,269,18,14,259,51,7,214,1049,457,88,0,48,50,3,0,318,901,1235,9,254,1414,1199,446,425,572,575,173,304
"31459","ENSG00000114125",684,869,724,320,208,884,167,0,403,920,452,946,0,4,6,2,0,801,543,983,109,446,625,595,662,552,710,482,663,1763
"31461","ENSG00000112130",288,410,251,0,166,109,54,2,129,402,241,171,1,0,3,0,557,331,312,257,1,1,351,227,133,205,181,133,145,323
"31462","ENSG00000189050",228,161,46,59,31,23,16,0,65,196,71,19,0,0,1,0,0,27,213,208,0,0,225,260,124,118,87,94,17,34
"31465","ENSG00000135119",67,97,58,76,32,98,17,3,15,89,15,40,3,85,1,1,3,43,51,14,0,4,20,27,11,50,49,41,54,31
"31466","ENSG00000111880",553,459,81,120,85,212,16,2,111,457,350,150,17,0,38,0,370,229,483,517,0,114,510,407,148,238,350,243,159,166
"31467","ENSG00000237731",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31468","ENSG00000023191",3024,2870,3832,1409,1735,4360,757,306,3174,4963,3033,3852,94,198,135,90,326,7044,3015,7472,9,3907,3769,2266,2027,2802,3933,2290,3077,2937
"31469","ENSG00000184719",44,11,7,0,0,0,0,0,11,29,10,24,0,1,0,0,0,9,27,25,0,187,44,36,21,20,20,11,23,50
"31470","ENSG00000101654",2252,2407,385,283,107,846,103,127,227,1120,498,198,56,42,69,250,1,379,1277,753,0,483,1297,1148,453,702,1213,1126,282,1003
"31474","ENSG00000185946",748,853,93,98,79,160,9,115,138,453,340,193,0,1,29,2,0,331,517,685,1,95,882,941,465,537,618,509,151,240
"31475","ENSG00000176393",1998,2588,2326,606,808,817,299,215,1316,2308,851,1547,5,82,49,185,0,2114,1068,3031,123,1555,1837,2619,2329,2163,3987,1741,3259,4808
"31476","ENSG00000142327",4957,5965,7628,2769,5083,4483,1634,693,6648,10273,6391,13600,365,756,394,1633,658,12069,4643,8083,407,9697,5858,5464,1760,7066,8729,5505,6391,6624
"31477","ENSG00000205937",3444,3973,2905,629,1220,1901,547,175,1759,7523,2198,1614,19,161,121,413,1,3689,2151,1913,338,2140,3034,2723,2073,2776,3539,2592,4197,8325
"31479","ENSG00000206652",59,302,157,421,77,181,44,62,107,60,97,246,53,25,228,11,36,86,19,48,8,199,112,72,53,218,483,88,7,324
"31480","ENSG00000202125",19,2,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,1,3,10,2,1,0,0,0
"31481","ENSG00000212473",0,0,0,0,3,49,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31482","ENSG00000252311",11,4,0,2,50,2,0,1,5,13,3,26,1,1,4,0,0,0,5,4,0,0,11,14,7,4,5,9,16,10
"31483","ENSG00000253089",0,1,0,0,0,0,0,5,0,0,0,0,4,1,3,0,1,2,1,0,0,2,0,0,0,0,0,2,0,0
"31484","ENSG00000200340",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31486","ENSG00000252426",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31487","ENSG00000199426",2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,1,0,0,0,0
"31488","ENSG00000206687",0,2,1,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,2,0,0,0,1,7,0,1,0,1,0,0
"31489","ENSG00000201271",0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,2,0,0
"31490","ENSG00000202167",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31491","ENSG00000202199",2,28,11,15,2,4,1,2,4,0,3,53,1,0,7,0,8,1,0,8,0,21,1,1,5,16,9,26,0,2
"31493","ENSG00000212424",0,5,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0
"31497","ENSG00000239194",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31498","ENSG00000200731",1,0,0,0,0,0,0,0,0,0,3,0,12,0,6,0,0,0,2,0,0,3,0,1,1,1,0,0,0,0
"31499","ENSG00000252561",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31500","ENSG00000252513",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31501","ENSG00000206791",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31502","ENSG00000200800",0,0,0,1,2,0,0,0,0,0,1,0,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0
"31503","ENSG00000238833",0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
"31504","ENSG00000201170",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"31505","ENSG00000201737",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"31506","ENSG00000199805",3,7,0,2,23,1,0,3,8,16,5,1,4,5,12,0,0,1,0,2,0,2,0,24,1,1,6,12,3,8
"31508","ENSG00000206908",0,5,0,9,3,3,0,22,4,1,13,8,55,21,145,2,1,2,1,6,0,3,0,0,2,3,3,12,2,1
"31510","ENSG00000206820",0,4,0,1,2,1,0,3,0,1,2,6,1,0,4,0,0,6,0,0,0,15,3,0,0,1,3,5,0,0
"31511","ENSG00000212609",1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31513","ENSG00000201910",0,0,0,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"31514","ENSG00000201493",0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"31515","ENSG00000252491",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31516","ENSG00000252105",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31517","ENSG00000200885",3,15,1,21,1,1,0,3,6,0,10,53,3,2,11,1,2,6,3,2,7,15,4,2,0,6,17,16,0,0
"31518","ENSG00000207201",5,5,2,9,0,1,2,2,0,0,0,12,9,0,12,0,2,10,2,4,0,6,3,0,2,2,5,1,1,8
"31519","ENSG00000212172",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31520","ENSG00000199629",1,2,0,3,0,2,0,6,5,0,3,15,22,3,55,2,10,4,0,4,0,8,2,1,0,2,3,3,0,3
"31521","ENSG00000199361",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"31522","ENSG00000195024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31523","ENSG00000202347",1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,3,1,0,0,2,5,2,3,3,2,1,0
"31524","ENSG00000199892",1,1,1,1,1,0,0,2,0,0,0,4,3,1,7,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"31525","ENSG00000199932",1,1,0,3,1,0,0,12,8,0,1,7,19,3,45,2,2,6,0,8,0,6,1,1,1,5,3,5,1,1
"31526","ENSG00000200176",0,1,0,1,1,0,0,8,4,0,7,19,44,10,143,2,2,4,0,8,1,4,0,1,0,3,1,7,0,0
"31527","ENSG00000207005",66,312,26,356,96,147,35,562,193,40,227,1316,389,294,2543,32,409,349,28,84,31,190,123,68,121,310,508,131,12,226
"31528","ENSG00000200184",0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0
"31529","ENSG00000200197",0,1,0,0,0,0,0,0,0,0,0,0,3,1,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
"31530","ENSG00000200204",0,1,0,0,0,0,0,0,0,4,0,0,0,0,2,0,1,0,1,0,0,0,3,0,0,0,3,0,1,1
"31531","ENSG00000200231",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31532","ENSG00000201155",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31533","ENSG00000206596",69,253,88,307,92,140,29,506,207,49,316,1278,449,312,2714,43,215,495,40,109,15,185,175,75,105,310,606,144,13,309
"31534","ENSG00000206588",38,126,101,206,59,64,11,105,87,30,109,480,96,89,665,7,36,143,14,38,2,62,65,29,74,147,354,55,7,184
"31535","ENSG00000207513",9,69,21,123,17,26,5,57,37,9,22,108,91,22,254,5,23,43,4,27,9,37,16,16,22,53,83,32,2,48
"31536","ENSG00000200745",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"31537","ENSG00000200807",0,3,0,1,1,1,0,9,2,0,0,5,27,8,59,0,3,2,0,5,1,3,2,0,2,1,5,2,0,2
"31538","ENSG00000201119",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31539","ENSG00000201291",3,18,10,8,0,1,0,3,5,0,1,34,1,0,0,0,0,0,2,14,0,20,0,0,5,7,13,22,0,2
"31540","ENSG00000199652",0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31541","ENSG00000202000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31542","ENSG00000199687",0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,1,0,3,0,0,4,5,0,2,17,11,1,26
"31543","ENSG00000206624",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31544","ENSG00000207389",46,297,38,365,92,152,11,560,174,24,251,1454,416,296,2612,46,290,337,31,69,42,161,144,54,114,317,513,122,18,193
"31545","ENSG00000252625",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"31547","ENSG00000200903",0,1,0,0,0,0,0,0,2,0,0,0,0,0,7,0,0,1,0,3,0,0,0,0,0,1,3,2,0,0
"31548","ENSG00000201922",0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
